"","Taxon","Seed dry mass","Plant height vegetative","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)","C3","C4","CAM","C3/C4","Non-N-fixer","N-fixer","Graminoid","Woody","Vine","Forb","species","blooming.period..early","blooming.period..early.mid","blooming.period...mid","blooming.period..mid.late","blooming.period..late","MgmtTarget","Dry Prairie","Savanna","NA","Mesic Prairie","Wet Prairie","cover.low","cover.medium","cover.high","cover.very.high","Forbs, Ferns and Fern Allies","Grasses and sedges","Low shrubs","Shrubs","Half shrubs","Climbing plants"
"132","CERASTIUM ARVENSE",0.00115,119,0.333,1,0,0,0,1,0,0,1,0,1,"Field chickweed",0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"133","CERASTIUM ARVENSE",7e-04,2100,70,1,0,0,0,1,0,0,1,0,1,"Field chickweed",0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"134","CERASTIUM ARVENSE",1.67,80,0.411,1,0,0,0,1,0,0,1,0,1,"Field chickweed",0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"135","CERASTIUM ARVENSE",2.64,77,0.357,1,0,0,0,1,0,0,1,0,1,"Field chickweed",0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"136","GALIUM BOREALE",0.23,67,0.190274841437632,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"137","GALIUM BOREALE",1.13,27,0.328589909443726,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"138","GALIUM BOREALE",1.83,34.8,0.62417127605851,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"139","GALIUM BOREALE",0.00116333333333333,52,0.194,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"140","GALIUM BOREALE",0.1,174.2,0.194,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"141","GALIUM BOREALE",2422000,22,0.266,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"142","GALIUM BOREALE",110000,107,0.3,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"143","GALIUM BOREALE",0.048,11.2,0.3255,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"144","GALIUM BOREALE",6.727,51,0.270700636942675,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"145","GALIUM BOREALE",0.2,108,0.341747572815534,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"146","GALIUM BOREALE",2,9.2,0.267,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"147","GALIUM BOREALE",0.5,7,33.3333333333333,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"148","GALIUM BOREALE",0.366,40,0.294,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"149","GALIUM BOREALE",0.05,300,0.175,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"150","GALIUM BOREALE",0.00115,52,0.320948616600791,1,0,0,0,1,0,0,1,0,1,"Northern bedstraw",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"151","ASTRAGALUS CRASSICARPUS",1.458,32,0.35731,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"152","ASTRAGALUS CRASSICARPUS",0.221,39.2,0.42,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"153","ASTRAGALUS CRASSICARPUS",1.61,27.7,0.183646698731963,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"154","ASTRAGALUS CRASSICARPUS",3,28,0.300675675675676,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"155","ASTRAGALUS CRASSICARPUS",3.08,30,0.363804247460757,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"156","ASTRAGALUS CRASSICARPUS",0.8,47,0.345,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"157","ASTRAGALUS CRASSICARPUS",0.33,99,39.622641509434,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"158","ASTRAGALUS CRASSICARPUS",0.11,83,0.550411621995677,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"159","ASTRAGALUS CRASSICARPUS",3.52,122,24.9611197511664,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"160","ASTRAGALUS CRASSICARPUS",2.8,35,0.331938633193863,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"161","ASTRAGALUS CRASSICARPUS",0.4,88,0.366174055829228,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"162","ASTRAGALUS CRASSICARPUS",2.13,95,0.158,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"163","ASTRAGALUS CRASSICARPUS",0.4272,40,0.2839,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"164","ASTRAGALUS CRASSICARPUS",4.15,12,0.3071,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"165","ASTRAGALUS CRASSICARPUS",1.344,68,0.274,1,0,0,0,0,0,0,0,0,1,"Ground plum",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"166","ANTENNARIA PLANTAGINIFOLIA",1.12,80,0.3,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"167","ANTENNARIA PLANTAGINIFOLIA",0.23,1000,0.334648257725181,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"168","ANTENNARIA PLANTAGINIFOLIA",0.1632,70,27.0903010033445,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"169","ANTENNARIA PLANTAGINIFOLIA",0.09072,64,20.2255639097744,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"170","ANTENNARIA PLANTAGINIFOLIA",0.8,57,0.207809397749835,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"171","ANTENNARIA PLANTAGINIFOLIA",0.5068,70,0.4089,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"172","ANTENNARIA PLANTAGINIFOLIA",4971,44,0.216,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"173","ANTENNARIA PLANTAGINIFOLIA",2.27,36,0.183,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"174","ANTENNARIA PLANTAGINIFOLIA",23.17,25,22.2747093023256,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"175","ANTENNARIA PLANTAGINIFOLIA",0.4,75,0.392,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"176","ANTENNARIA PLANTAGINIFOLIA",32833,96,0.279674796747967,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"177","ANTENNARIA PLANTAGINIFOLIA",3.2224,36,20.4149628956535,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"178","ANTENNARIA PLANTAGINIFOLIA",0.077,51,22.1980413492927,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"179","ANTENNARIA PLANTAGINIFOLIA",0.07,53,0.267967145790554,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"180","ANTENNARIA PLANTAGINIFOLIA",923.8,32,14.7186147186147,1,0,0,0,0,0,0,1,0,0,"Plantain-leaved pussytoes",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"181","APOCYNUM ANDROSAEMIFOLIUM",0.13,69,24.109079640533,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"182","APOCYNUM ANDROSAEMIFOLIUM",2.295,44,0.831024930747922,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"183","APOCYNUM ANDROSAEMIFOLIUM",5.1236,20,0.342,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"184","APOCYNUM ANDROSAEMIFOLIUM",0.133,39,0.197,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"185","APOCYNUM ANDROSAEMIFOLIUM",2.8,9,0.23644578313253,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"186","APOCYNUM ANDROSAEMIFOLIUM",0.1096,125,0.573854660347551,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"187","APOCYNUM ANDROSAEMIFOLIUM",0.71,56,0.314,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"188","APOCYNUM ANDROSAEMIFOLIUM",2.9,83,0.270694864048338,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"189","APOCYNUM ANDROSAEMIFOLIUM",2.812,40,0.308,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"190","APOCYNUM ANDROSAEMIFOLIUM",2.66,25,0.197,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"191","APOCYNUM ANDROSAEMIFOLIUM",2,98,0.356,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"192","APOCYNUM ANDROSAEMIFOLIUM",16.4,36,0.34518,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"193","APOCYNUM ANDROSAEMIFOLIUM",0.2,39,0.292,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"194","APOCYNUM ANDROSAEMIFOLIUM",0.32,131,0.24,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"195","APOCYNUM ANDROSAEMIFOLIUM",4.154,74,0.326021180030257,1,0,0,0,1,0,0,0,0,0,"Spreading dogbane",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"196","DALEA PURPUREA",11.1612903,107,23.728813559322,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"197","DALEA PURPUREA",1.13,40,0.28125,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"198","DALEA PURPUREA",0.31,7,0.246,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"199","DALEA PURPUREA",0.3,80,0.385,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"200","DALEA PURPUREA",0.06,50,25.7142857142857,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"201","DALEA PURPUREA",1.285,90,0.269736842105263,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"202","DALEA PURPUREA",0.4,76,0.263,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"203","DALEA PURPUREA",7,28.5666666666667,0.278045009,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"204","DALEA PURPUREA",3,64,0.22,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"205","DALEA PURPUREA",3.692,17.5,0.32,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"206","DALEA PURPUREA",0.18,82,0.287596899224806,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"207","DALEA PURPUREA",0.3,53,0.275773195876289,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"208","DALEA PURPUREA",0.5,22.4,0.325581395348837,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"209","DALEA PURPUREA",5.649,15.8,25.4649499284692,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"210","DALEA PURPUREA",2.5,120,0.3,1,0,0,0,0,1,1,0,0,1,"Purple prairie clover",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"211","ASCLEPIAS SYRIACA",8.3,457.2,0.18979,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"212","ASCLEPIAS SYRIACA",2.3,13,0.24604743083004,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"213","ASCLEPIAS SYRIACA",0.5244,150,18.962962962963,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"214","ASCLEPIAS SYRIACA",3.96,69,30.1369863013699,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"215","ASCLEPIAS SYRIACA",2.9,83.5,0.395,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"216","ASCLEPIAS SYRIACA",2.812,50,0.288,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"217","ASCLEPIAS SYRIACA",0.46,124.2,0.283,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"218","ASCLEPIAS SYRIACA",6.97,93,0.29,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"219","ASCLEPIAS SYRIACA",1.34,37,0.456,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"220","ASCLEPIAS SYRIACA",0.14,118,30.3030303030303,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"221","ASCLEPIAS SYRIACA",0.5,80,0.760025485345926,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"222","ASCLEPIAS SYRIACA",8.61,65,3.65744870651204,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"223","ASCLEPIAS SYRIACA",0.1950192,70.9,19.3181818181818,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"224","ASCLEPIAS SYRIACA",4.1,75,0.275154004106776,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"225","ASCLEPIAS SYRIACA",3.497,48,31.6129032258065,1,0,0,0,1,0,0,0,0,1,"Common milkweed",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"226","CIRSIUM ARVENSE",89.122,11,0.229,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"227","CIRSIUM ARVENSE",1.9,6,26.271186440678,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"228","CIRSIUM ARVENSE",0.09,70,0.339904826648538,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"229","CIRSIUM ARVENSE",1.32,150,0.169,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"230","CIRSIUM ARVENSE",0.16,38,27.3333333333333,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"231","CIRSIUM ARVENSE",4.15,42,0.325662482566248,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"232","CIRSIUM ARVENSE",0.646,14,0.157926829268293,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"233","CIRSIUM ARVENSE",1.59,106,0.2004,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"234","CIRSIUM ARVENSE",3.228,24,0.327,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"235","CIRSIUM ARVENSE",0.14,27,0.305,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"236","CIRSIUM ARVENSE",10.8,45,0.244,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"237","CIRSIUM ARVENSE",5.5316,30,0.1944700461,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"238","CIRSIUM ARVENSE",0.18,44,0.312,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"239","CIRSIUM ARVENSE",0.9844,29.27,0.251369863013699,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"240","CIRSIUM ARVENSE",10.4034947247706,15.4,0.255503669112742,1,0,0,0,1,0,0,1,0,1,"Canada thistle",0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"241","CIRSIUM VULGARE",1.117,39.624,0.4,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"242","CIRSIUM VULGARE",9.6136,40,0.253839205058717,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"243","CIRSIUM VULGARE",0.301166667,33,0.221,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"244","CIRSIUM VULGARE",0.0528,37,0.227,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"245","CIRSIUM VULGARE",2.2,18,13.4447398404861,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"246","CIRSIUM VULGARE",2.02,80,0.262,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"247","CIRSIUM VULGARE",0.707692307692308,48,0.246,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"248","CIRSIUM VULGARE",0.4,63,0.21282,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"249","CIRSIUM VULGARE",166.58,200,0.273657289002558,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"250","CIRSIUM VULGARE",724400,15,0.150203619909502,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"251","CIRSIUM VULGARE",0.1,49,0.365,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"252","CIRSIUM VULGARE",724400,30,0.332,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"253","CIRSIUM VULGARE",15.7,60,0.272525027808676,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"254","CIRSIUM VULGARE",1.5324,35,0.219,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"255","CIRSIUM VULGARE",2.9,17,29.7004461440408,1,0,0,0,1,0,0,1,0,1,"Bull thistle",0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"256","LATHYRUS PALUSTRIS",0.754444444,126,36.4922671931556,1,0,0,0,0,0,0,0,1,1,"Marsh vetchling",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"257","LATHYRUS PALUSTRIS",2.717,68,0.371794871794872,1,0,0,0,0,0,0,0,1,1,"Marsh vetchling",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"258","LATHYRUS PALUSTRIS",2.2,12.84,31.1437908496732,1,0,0,0,0,0,0,0,1,1,"Marsh vetchling",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"259","LATHYRUS PALUSTRIS",1.9,200,21.1389521640091,1,0,0,0,0,0,0,0,1,1,"Marsh vetchling",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"260","LATHYRUS PALUSTRIS",1.2,69,0.235,1,0,0,0,0,0,0,0,1,1,"Marsh vetchling",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"261","LATHYRUS PALUSTRIS",0.0912,34.1,24.1935483870968,1,0,0,0,0,0,0,0,1,1,"Marsh vetchling",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"262","LATHYRUS PALUSTRIS",0.222,61,0.363,1,0,0,0,0,0,0,0,1,1,"Marsh vetchling",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"263","LATHYRUS PALUSTRIS",1.22,87,0.330882352941176,1,0,0,0,0,0,0,0,1,1,"Marsh vetchling",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"264","LATHYRUS PALUSTRIS",0.204,89,0.407,1,0,0,0,0,0,0,0,1,1,"Marsh vetchling",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
